

<<START>>,<<FMS_BUY_CARGO_ALLOC>>,,,, 	(20-MAY-2025 11:30:02)
 
COMPANY_CD,CD,AGMT_TYPE,AGMT_NO,AGMT_REV,CONTRACT_TYPE,CONT_NO,CONT_REV,CARGO_NO,ALLOC_REV,TIMESTAMP
2,1, 0, 0,823016, 4,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,823017, 4,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,823018, 4,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,823019, 4,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,823020, 4,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,823021, 4,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,823022, 4,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,823023, 4,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,823024, 4,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,823025, 4,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,823026, 4,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,823027, 4,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,823028, 4,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,823029, 4,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,823030, 4,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,823031, 4,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,823032, 4,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,823033, 4,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,823034, 4,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,823035, 4,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,823036, 4,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,823037, 4,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,823038, 4,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,823039, 4,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,823040, 4,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,823041, 4,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,823042, 4,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,823043, 4,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,823044, 4,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,823045, 4,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,823046, 4,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,823047, 4,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,823048, 4,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,823049, 4,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,823050, 4,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,823051, 4,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,823052, 4,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,823016, 3,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,823017, 3,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,823018, 3,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,823019, 3,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,823020, 3,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,823021, 3,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,823022, 3,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,823023, 3,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,823024, 3,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,823025, 3,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,823026, 3,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,823027, 3,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,823028, 3,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,823029, 3,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,823030, 3,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,823031, 3,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,823032, 3,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,823033, 3,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,823034, 3,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,823035, 3,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,823036, 3,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,823037, 3,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,823038, 3,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,823039, 3,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,823040, 3,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,823041, 3,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,823042, 3,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,823043, 3,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,823044, 3,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,823045, 3,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,823046, 3,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,823047, 3,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,823048, 3,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,823049, 3,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,823050, 3,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,823051, 3,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,823052, 3,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,823016, 2,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,823017, 2,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,823018, 2,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,823019, 2,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,823020, 2,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,823021, 2,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,823022, 2,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,823023, 2,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,823024, 2,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,823025, 2,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,823026, 2,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,823027, 2,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,823028, 2,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,823029, 2,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,823030, 2,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,823031, 2,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,823032, 2,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,823033, 2,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,823034, 2,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,823035, 2,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,823036, 2,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,823037, 2,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,823038, 2,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,823039, 2,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,823040, 2,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,823041, 2,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,823042, 2,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,823043, 2,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,823044, 2,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,823045, 2,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,823046, 2,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,823047, 2,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,823048, 2,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,823049, 2,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,823050, 2,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,823051, 2,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,823052, 2,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,823001, 2,I, 	(20-MAY-2025 11:30:27)	 (Not Inserted)
2,1, 0, 0,823001, 2,I, 	(20-MAY-2025 11:30:27)	 (Not Inserted)
2,1, 0, 0,823001, 2,I, 	(20-MAY-2025 11:30:27)	 (Not Inserted)
2,1, 0, 0,823001, 1,I, 	(20-MAY-2025 11:30:27)	 (Not Inserted)
2,1, 0, 0,823001, 1,I, 	(20-MAY-2025 11:30:27)	 (Not Inserted)
2,1, 0, 0,823001, 1,I, 	(20-MAY-2025 11:30:27)	 (Not Inserted)
2,1, 0, 0,823001, 1,I, 	(20-MAY-2025 11:30:27)	 (Not Inserted)
2,1, 0, 0,823001, 0,I, 	(20-MAY-2025 11:30:27)	 (Not Inserted)
2,1, 0, 0,823001, 0,I, 	(20-MAY-2025 11:30:27)	 (Not Inserted)
2,1, 0, 0,823001, 0,I, 	(20-MAY-2025 11:30:27)	 (Not Inserted)
2,1, 0, 0,823001, 0,I, 	(20-MAY-2025 11:30:27)	 (Not Inserted)
2,1, 0, 0,824004, 21,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,824005, 21,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,824004, 21,D, 	(20-MAY-2025 11:30:27)	 (Not Inserted)
2,1, 0, 0,824005, 21,D, 	(20-MAY-2025 11:30:27)	 (Not Inserted)
2,1, 0, 0,824004, 20,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,824005, 20,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,824004, 20,D, 	(20-MAY-2025 11:30:27)	 (Not Inserted)
2,1, 0, 0,824005, 20,D, 	(20-MAY-2025 11:30:27)	 (Not Inserted)
2,1, 0, 0,824004, 19,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,824005, 19,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,824004, 18,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,824005, 18,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,824004, 17,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,824005, 17,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,824004, 16,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,824005, 16,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,824004, 15,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,824005, 15,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,824004, 14,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,824005, 14,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,824004, 13,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,824005, 13,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,824004, 12,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,824005, 12,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,824004, 11,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,824005, 11,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,824004, 10,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,824005, 10,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,824004, 9,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,824005, 9,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,824004, 8,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,824005, 8,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,824004, 7,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,824005, 7,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,824004, 6,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,824005, 6,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,824004, 5,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,824005, 5,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,824004, 4,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,824005, 4,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,824004, 3,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,824005, 3,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,824004, 2,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,824005, 2,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,824006, 13,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,824007, 13,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,824006, 13,D, 	(20-MAY-2025 11:30:27)	 (Not Inserted)
2,1, 0, 0,824007, 13,D, 	(20-MAY-2025 11:30:27)	 (Not Inserted)
2,1, 0, 0,824006, 12,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,824007, 12,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,824006, 12,D, 	(20-MAY-2025 11:30:27)	 (Not Inserted)
2,1, 0, 0,824007, 12,D, 	(20-MAY-2025 11:30:27)	 (Not Inserted)
2,1, 0, 0,824006, 11,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,824007, 11,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,824006, 11,D, 	(20-MAY-2025 11:30:27)	 (Not Inserted)
2,1, 0, 0,824007, 11,D, 	(20-MAY-2025 11:30:27)	 (Not Inserted)
2,1, 0, 0,824006, 10,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,824007, 10,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,824006, 9,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,824007, 9,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,824006, 8,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,824007, 8,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,824006, 7,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,824007, 7,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,824006, 6,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,824007, 6,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,824006, 5,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,824007, 5,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,824006, 4,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,824007, 4,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,824006, 3,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,824007, 3,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,823053, 4,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,823053, 3,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,823053, 2,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,823004, 1,I, 	(20-MAY-2025 11:30:27)	 (Not Inserted)
2,1, 0, 0,823004, 1,I, 	(20-MAY-2025 11:30:27)	 (Not Inserted)
2,1, 0, 0,823004, 1,I, 	(20-MAY-2025 11:30:27)	 (Not Inserted)
2,1, 0, 0,823004, 1,I, 	(20-MAY-2025 11:30:27)	 (Not Inserted)
2,1, 0, 0,823004, 0,I, 	(20-MAY-2025 11:30:27)	 (Not Inserted)
2,1, 0, 0,823004, 0,I, 	(20-MAY-2025 11:30:27)	 (Not Inserted)
2,1, 0, 0,823004, 0,I, 	(20-MAY-2025 11:30:27)	 (Not Inserted)
2,1, 0, 0,823004, 0,I, 	(20-MAY-2025 11:30:27)	 (Not Inserted)
2,1, 0, 0,823005, 1,I, 	(20-MAY-2025 11:30:27)	 (Not Inserted)
2,1, 0, 0,823005, 1,I, 	(20-MAY-2025 11:30:27)	 (Not Inserted)
2,1, 0, 0,824008, 1,D, 	(20-MAY-2025 11:30:27)	 (Not Inserted)
2,1, 0, 0,824008, 1,D, 	(20-MAY-2025 11:30:27)	 (Not Inserted)
2,1, 0, 0,824008, 0,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,824008, 0,D, 	(20-MAY-2025 11:30:27)	 (Not Inserted)
2,1, 0, 0,824008, 0,D, 	(20-MAY-2025 11:30:27)	 (Not Inserted)
2,1, 0, 0,824008, 0,D, 	(20-MAY-2025 11:30:27)	 (Not Inserted)
2,43, 0, 0,822001, 3,I, 	(20-MAY-2025 11:30:27)
2,43, 0, 0,822001, 2,I, 	(20-MAY-2025 11:30:27)
2,43, 0, 0,822001, 1,I, 	(20-MAY-2025 11:30:27)
2,43, 0, 0,822001, 0,I, 	(20-MAY-2025 11:30:27)
2,43, 0, 0,822002, 4,I, 	(20-MAY-2025 11:30:27)
2,43, 0, 0,822002, 3,I, 	(20-MAY-2025 11:30:27)
2,43, 0, 0,822002, 2,I, 	(20-MAY-2025 11:30:27)
2,43, 0, 0,822002, 1,I, 	(20-MAY-2025 11:30:27)
2,43, 0, 0,822002, 0,I, 	(20-MAY-2025 11:30:27)
2,43, 0, 0,822003, 1,I, 	(20-MAY-2025 11:30:27)
2,43, 0, 0,822003, 0,I, 	(20-MAY-2025 11:30:27)
2,43, 0, 0,822004, 1,I, 	(20-MAY-2025 11:30:27)
2,43, 0, 0,822004, 0,I, 	(20-MAY-2025 11:30:27)
2,43, 0, 0,823054, 1,I, 	(20-MAY-2025 11:30:27)
2,43, 0, 0,823054, 0,I, 	(20-MAY-2025 11:30:27)
2,43, 0, 0,823055, 1,I, 	(20-MAY-2025 11:30:27)
2,43, 0, 0,823055, 0,I, 	(20-MAY-2025 11:30:27)
2,43, 0, 0,823056, 1,I, 	(20-MAY-2025 11:30:27)
2,43, 0, 0,823056, 0,I, 	(20-MAY-2025 11:30:27)
2,43, 0, 0,823057, 1,I, 	(20-MAY-2025 11:30:27)
2,43, 0, 0,823057, 0,I, 	(20-MAY-2025 11:30:27)
2,43, 0, 0,823058, 1,I, 	(20-MAY-2025 11:30:27)
2,43, 0, 0,823058, 0,I, 	(20-MAY-2025 11:30:27)
2,43, 0, 0,823059, 1,I, 	(20-MAY-2025 11:30:27)
2,43, 0, 0,823059, 0,I, 	(20-MAY-2025 11:30:27)
2,43, 0, 0,823060, 1,I, 	(20-MAY-2025 11:30:27)
2,43, 0, 0,823060, 0,I, 	(20-MAY-2025 11:30:27)
2,43, 0, 0,823061, 1,I, 	(20-MAY-2025 11:30:27)
2,43, 0, 0,823061, 0,I, 	(20-MAY-2025 11:30:27)
2,43, 0, 0,823062, 1,I, 	(20-MAY-2025 11:30:27)
2,43, 0, 0,823062, 0,I, 	(20-MAY-2025 11:30:27)
2,43, 0, 0,823063, 1,I, 	(20-MAY-2025 11:30:27)
2,43, 0, 0,823063, 0,I, 	(20-MAY-2025 11:30:27)
2,43, 0, 0,823064, 1,I, 	(20-MAY-2025 11:30:27)
2,43, 0, 0,823064, 0,I, 	(20-MAY-2025 11:30:27)
2,43, 0, 0,823065, 0,I, 	(20-MAY-2025 11:30:27)
2,43, 0, 0,823066, 2,I, 	(20-MAY-2025 11:30:27)
2,43, 0, 0,823066, 1,I, 	(20-MAY-2025 11:30:27)
2,43, 0, 0,823066, 0,I, 	(20-MAY-2025 11:30:27)
2,43, 0, 0,823067, 3,I, 	(20-MAY-2025 11:30:27)
2,43, 0, 0,823067, 2,I, 	(20-MAY-2025 11:30:27)
2,43, 0, 0,823067, 1,I, 	(20-MAY-2025 11:30:27)
2,43, 0, 0,823068, 1,I, 	(20-MAY-2025 11:30:27)
2,43, 0, 0,823068, 0,I, 	(20-MAY-2025 11:30:27)
2,43, 0, 0,824009, 1,I, 	(20-MAY-2025 11:30:27)
2,43, 0, 0,824009, 0,I, 	(20-MAY-2025 11:30:27)
2,43, 0, 0,824010, 1,I, 	(20-MAY-2025 11:30:27)
2,43, 0, 0,824010, 0,I, 	(20-MAY-2025 11:30:27)
2,43, 0, 0,824011, 1,I, 	(20-MAY-2025 11:30:27)
2,43, 0, 0,824011, 0,I, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,822005, 0,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,822006, 0,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,822007, 0,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,822008, 0,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,822009, 0,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,822005, 0,D, 	(20-MAY-2025 11:30:27)	 (Not Inserted)
2,1, 0, 0,822006, 0,D, 	(20-MAY-2025 11:30:27)	 (Not Inserted)
2,1, 0, 0,822007, 0,D, 	(20-MAY-2025 11:30:27)	 (Not Inserted)
2,1, 0, 0,822008, 0,D, 	(20-MAY-2025 11:30:27)	 (Not Inserted)
2,1, 0, 0,822009, 0,D, 	(20-MAY-2025 11:30:27)	 (Not Inserted)
2,15, 0, 0,822010, 0,D, 	(20-MAY-2025 11:30:27)
2,51, 0, 0,822011, 1,I, 	(20-MAY-2025 11:30:27)
2,51, 0, 0,823071, 0,D, 	(20-MAY-2025 11:30:27)
2,51, 0, 0,823071, 0,D, 	(20-MAY-2025 11:30:27)	 (Not Inserted)
2,51, 0, 0,822012, 0,I, 	(20-MAY-2025 11:30:27)
2,51, 0, 0,822013, 1,I, 	(20-MAY-2025 11:30:27)
2,51, 0, 0,822013, 0,I, 	(20-MAY-2025 11:30:27)
2,51, 0, 0,822014, 1,I, 	(20-MAY-2025 11:30:27)
2,51, 0, 0,822014, 0,I, 	(20-MAY-2025 11:30:27)
2,51, 0, 0,822015, 1,I, 	(20-MAY-2025 11:30:27)
2,51, 0, 0,822015, 0,I, 	(20-MAY-2025 11:30:27)
2,51, 0, 0,822016, 2,I, 	(20-MAY-2025 11:30:27)
2,51, 0, 0,822016, 1,I, 	(20-MAY-2025 11:30:27)
2,51, 0, 0,822016, 0,I, 	(20-MAY-2025 11:30:27)
2,51, 0, 0,823069, 1,I, 	(20-MAY-2025 11:30:27)
2,51, 0, 0,823069, 0,I, 	(20-MAY-2025 11:30:27)
2,51, 0, 0,823070, 1,I, 	(20-MAY-2025 11:30:27)
2,51, 0, 0,823070, 0,I, 	(20-MAY-2025 11:30:27)
2,51, 0, 0,824012, 1,I, 	(20-MAY-2025 11:30:27)
2,51, 0, 0,824012, 0,I, 	(20-MAY-2025 11:30:27)
2,51, 0, 0,823071, 0,D, 	(20-MAY-2025 11:30:27)	 (Not Inserted)
2,51, 0, 0,823071, 0,D, 	(20-MAY-2025 11:30:27)	 (Not Inserted)
2,20, 0, 0,822017, 0,T, 	(20-MAY-2025 11:30:27)
2,20, 0, 0,822018, 2,D, 	(20-MAY-2025 11:30:27)
2,20, 0, 0,822018, 2,D, 	(20-MAY-2025 11:30:27)	 (Not Inserted)
2,20, 0, 0,822018, 1,D, 	(20-MAY-2025 11:30:27)
2,20, 0, 0,822018, 0,D, 	(20-MAY-2025 11:30:27)
2,20, 0, 0,823072, 1,T, 	(20-MAY-2025 11:30:27)
2,20, 0, 0,823072, 0,T, 	(20-MAY-2025 11:30:27)
2,20, 0, 0,823073, 1,T, 	(20-MAY-2025 11:30:27)
2,20, 0, 0,823073, 1,T, 	(20-MAY-2025 11:30:27)	 (Not Inserted)
2,20, 0, 0,823073, 0,T, 	(20-MAY-2025 11:30:27)
2,20, 0, 0,823073, 0,T, 	(20-MAY-2025 11:30:27)	 (Not Inserted)
2,20, 0, 0,823074, 0,T, 	(20-MAY-2025 11:30:27)
2,20, 0, 0,823076, 1,T, 	(20-MAY-2025 11:30:27)
2,20, 0, 0,823076, 1,T, 	(20-MAY-2025 11:30:27)	 (Not Inserted)
2,20, 0, 0,823076, 0,T, 	(20-MAY-2025 11:30:27)
2,20, 0, 0,823076, 0,T, 	(20-MAY-2025 11:30:27)	 (Not Inserted)
2,20, 0, 0,824013, 1,T, 	(20-MAY-2025 11:30:27)
2,20, 0, 0,824013, 0,T, 	(20-MAY-2025 11:30:27)
2,20, 0, 0,825001, 0,T, 	(20-MAY-2025 11:30:27)
2,20, 0, 0,825001, 0,T, 	(20-MAY-2025 11:30:27)	 (Not Inserted)
2,14, 0, 0,822019, 0,I, 	(20-MAY-2025 11:30:27)
2,14, 0, 0,822020, 0,I, 	(20-MAY-2025 11:30:27)
2,14, 0, 0,822021, 0,I, 	(20-MAY-2025 11:30:27)
2,14, 0, 0,822022, 1,I, 	(20-MAY-2025 11:30:27)
2,14, 0, 0,822023, 0,I, 	(20-MAY-2025 11:30:27)
2,14, 0, 0,822024, 1,I, 	(20-MAY-2025 11:30:27)
2,14, 0, 0,822025, 0,I, 	(20-MAY-2025 11:30:27)
2,14, 0, 0,822026, 0,I, 	(20-MAY-2025 11:30:27)
2,14, 0, 0,822027, 1,I, 	(20-MAY-2025 11:30:27)
2,14, 0, 0,822027, 0,I, 	(20-MAY-2025 11:30:27)
2,14, 0, 0,823077, 1,I, 	(20-MAY-2025 11:30:27)
2,14, 0, 0,823077, 0,I, 	(20-MAY-2025 11:30:27)
2,, , ,, ,, 	(20-MAY-2025 11:30:27)	 (Not Inserted)
2,, , ,, ,, 	(20-MAY-2025 11:30:27)	 (Not Inserted)
2,154, 0, 0,822028, 0,D, 	(20-MAY-2025 11:30:27)
2,154, 0, 0,823078, 5,D, 	(20-MAY-2025 11:30:27)
2,154, 0, 0,823079, 5,D, 	(20-MAY-2025 11:30:27)
2,154, 0, 0,823080, 5,D, 	(20-MAY-2025 11:30:27)
2,154, 0, 0,823081, 5,D, 	(20-MAY-2025 11:30:27)
2,154, 0, 0,823082, 5,D, 	(20-MAY-2025 11:30:27)
2,154, 0, 0,823078, 4,D, 	(20-MAY-2025 11:30:27)
2,154, 0, 0,823079, 4,D, 	(20-MAY-2025 11:30:27)
2,154, 0, 0,823080, 4,D, 	(20-MAY-2025 11:30:27)
2,154, 0, 0,823081, 4,D, 	(20-MAY-2025 11:30:27)
2,154, 0, 0,823082, 4,D, 	(20-MAY-2025 11:30:27)
2,154, 0, 0,823078, 3,D, 	(20-MAY-2025 11:30:27)
2,154, 0, 0,823079, 3,D, 	(20-MAY-2025 11:30:27)
2,154, 0, 0,823080, 3,D, 	(20-MAY-2025 11:30:27)
2,154, 0, 0,823081, 3,D, 	(20-MAY-2025 11:30:27)
2,154, 0, 0,823082, 3,D, 	(20-MAY-2025 11:30:27)
2,154, 0, 0,823078, 2,D, 	(20-MAY-2025 11:30:27)
2,154, 0, 0,823079, 2,D, 	(20-MAY-2025 11:30:27)
2,154, 0, 0,823080, 2,D, 	(20-MAY-2025 11:30:27)
2,154, 0, 0,823081, 2,D, 	(20-MAY-2025 11:30:27)
2,154, 0, 0,823082, 2,D, 	(20-MAY-2025 11:30:27)
2,154, 0, 0,823078, 1,D, 	(20-MAY-2025 11:30:27)
2,154, 0, 0,823079, 1,D, 	(20-MAY-2025 11:30:27)
2,154, 0, 0,823080, 1,D, 	(20-MAY-2025 11:30:27)
2,154, 0, 0,823081, 1,D, 	(20-MAY-2025 11:30:27)
2,154, 0, 0,823082, 1,D, 	(20-MAY-2025 11:30:27)
2,154, 0, 0,823078, 0,D, 	(20-MAY-2025 11:30:27)
2,154, 0, 0,823079, 0,D, 	(20-MAY-2025 11:30:27)
2,154, 0, 0,823080, 0,D, 	(20-MAY-2025 11:30:27)
2,154, 0, 0,823081, 0,D, 	(20-MAY-2025 11:30:27)
2,154, 0, 0,823082, 0,D, 	(20-MAY-2025 11:30:27)
