

<<START>>,<<FMS_ENTITY_REQ_DTL>>,,,, 	(01-APR-2025 17:42:39)
2,18 , GSFC , C , 6 , 11/08/2016 00:00:00 , B, 	(01-APR-2025 17:42:43)
2,18 , GSFC , C , 7 , 11/08/2016 00:00:00 , B, 	(01-APR-2025 17:42:43)
2,18 , GSFC , C , 8 , 11/08/2016 00:00:00 , B, 	(01-APR-2025 17:42:43)
2,18 , GSFC , C , 9 , 11/08/2016 00:00:00 , B, 	(01-APR-2025 17:42:43)
2,18 , GSFC , C , 10 , 11/08/2016 00:00:00 , B, 	(01-APR-2025 17:42:43)
2,18 , GSFC , C , 11 , 11/08/2016 00:00:00 , R, 	(01-APR-2025 17:42:43)
2,18 , GSFC , C , 12 , 11/08/2016 00:00:00 , B, 	(01-APR-2025 17:42:43)
2,18 , GSFC , C , 13 , 11/08/2016 00:00:00 , B, 	(01-APR-2025 17:42:43)
2,228 , H-Energy , C , 1 , 14/11/2016 00:00:00 , C, 	(01-APR-2025 17:42:43)
2,228 , H-Energy , C , 2 , 14/11/2016 00:00:00 , C, 	(01-APR-2025 17:42:43)
2,228 , H-Energy , C , 1 , 14/11/2016 00:00:00 , C, 	(01-APR-2025 17:42:43)
2,228 , H-Energy , C , 2 , 14/11/2016 00:00:00 , C, 	(01-APR-2025 17:42:43)
2,19 , ATGL , C , 1 , 01/02/2024 00:00:00 , P2, 	(01-APR-2025 17:42:43)
2,19 , ATGL , C , 1 , 01/02/2024 00:00:00 , P2, 	(01-APR-2025 17:42:43)	 (Not Inserted)
2,19 , ATGL , C , 2 , 15/02/2024 00:00:00 , P2, 	(01-APR-2025 17:42:43)
2,19 , ATGL , C , 2 , 15/02/2024 00:00:00 , P2, 	(01-APR-2025 17:42:43)	 (Not Inserted)
2,19 , ATGL , C , 3 , 15/02/2024 00:00:00 , P2, 	(01-APR-2025 17:42:43)
2,19 , ATGL , C , 3 , 15/02/2024 00:00:00 , P2, 	(01-APR-2025 17:42:43)	 (Not Inserted)
2,19 , ATGL , C , 4 , 15/02/2024 00:00:00 , P2, 	(01-APR-2025 17:42:43)
2,19 , ATGL , C , 4 , 15/02/2024 00:00:00 , P2, 	(01-APR-2025 17:42:43)	 (Not Inserted)
2,19 , ATGL , C , 5 , 22/02/2024 00:00:00 , P2, 	(01-APR-2025 17:42:43)
2,19 , ATGL , C , 5 , 22/02/2024 00:00:00 , P2, 	(01-APR-2025 17:42:43)	 (Not Inserted)
2,19 , ATGL , C , 5 , 22/02/2024 00:00:00 , P2, 	(01-APR-2025 17:42:43)	 (Not Inserted)
2,19 , ATGL , C , 5 , 22/02/2024 00:00:00 , P2, 	(01-APR-2025 17:42:43)	 (Not Inserted)
2,19 , ATGL , C , 1 , 01/02/2024 00:00:00 , P2, 	(01-APR-2025 17:42:43)
2,19 , ATGL , C , 1 , 01/02/2024 00:00:00 , P2, 	(01-APR-2025 17:42:43)	 (Not Inserted)
2,19 , ATGL , C , 2 , 15/02/2024 00:00:00 , P2, 	(01-APR-2025 17:42:43)
2,19 , ATGL , C , 2 , 15/02/2024 00:00:00 , P2, 	(01-APR-2025 17:42:43)	 (Not Inserted)
2,19 , ATGL , C , 3 , 15/02/2024 00:00:00 , P2, 	(01-APR-2025 17:42:43)
2,19 , ATGL , C , 3 , 15/02/2024 00:00:00 , P2, 	(01-APR-2025 17:42:43)	 (Not Inserted)
2,19 , ATGL , C , 4 , 15/02/2024 00:00:00 , P2, 	(01-APR-2025 17:42:43)
2,19 , ATGL , C , 4 , 15/02/2024 00:00:00 , P2, 	(01-APR-2025 17:42:43)	 (Not Inserted)
2,19 , ATGL , C , 5 , 22/02/2024 00:00:00 , P2, 	(01-APR-2025 17:42:43)
2,19 , ATGL , C , 5 , 22/02/2024 00:00:00 , P2, 	(01-APR-2025 17:42:43)	 (Not Inserted)
2,19 , ATGL , C , 5 , 22/02/2024 00:00:00 , P2, 	(01-APR-2025 17:42:43)	 (Not Inserted)
2,19 , ATGL , C , 5 , 22/02/2024 00:00:00 , P2, 	(01-APR-2025 17:42:43)	 (Not Inserted)
2,20 , AMNS , C , 1 , 01/12/2023 00:00:00 , P1, 	(01-APR-2025 17:42:43)
2,20 , AMNS , C , 1 , 01/12/2023 00:00:00 , P4, 	(01-APR-2025 17:42:43)
2,20 , AMNS , C , 1 , 01/12/2023 00:00:00 , R, 	(01-APR-2025 17:42:43)
2,20 , AMNS , C , 2 , 01/07/2021 00:00:00 , P1, 	(01-APR-2025 17:42:43)
2,20 , AMNS , C , 3 , 01/07/2021 00:00:00 , P2, 	(01-APR-2025 17:42:43)
2,20 , AMNS , C , 4 , 01/07/2021 00:00:00 , B, 	(01-APR-2025 17:42:43)
2,20 , AMNS , C , 5 , 01/12/2023 00:00:00 , B, 	(01-APR-2025 17:42:43)
2,20 , AMNS , C , 5 , 01/12/2023 00:00:00 , P4, 	(01-APR-2025 17:42:43)
2,20 , AMNS , C , 6 , 01/07/2021 00:00:00 , B, 	(01-APR-2025 17:42:43)
2,20 , AMNS , C , 7 , 01/07/2021 00:00:00 , P1, 	(01-APR-2025 17:42:43)
2,20 , AMNS , C , 1 , 01/12/2023 00:00:00 , P1, 	(01-APR-2025 17:42:43)
2,20 , AMNS , C , 1 , 01/12/2023 00:00:00 , P4, 	(01-APR-2025 17:42:43)
2,20 , AMNS , C , 1 , 01/12/2023 00:00:00 , R, 	(01-APR-2025 17:42:43)
2,20 , AMNS , C , 2 , 01/07/2021 00:00:00 , P1, 	(01-APR-2025 17:42:43)
2,20 , AMNS , C , 3 , 01/07/2021 00:00:00 , P2, 	(01-APR-2025 17:42:43)
2,20 , AMNS , C , 4 , 01/07/2021 00:00:00 , B, 	(01-APR-2025 17:42:43)
2,20 , AMNS , C , 5 , 01/12/2023 00:00:00 , B, 	(01-APR-2025 17:42:43)
2,20 , AMNS , C , 5 , 01/12/2023 00:00:00 , P4, 	(01-APR-2025 17:42:43)
2,20 , AMNS , C , 6 , 01/07/2021 00:00:00 , B, 	(01-APR-2025 17:42:43)
2,20 , AMNS , C , 7 , 01/07/2021 00:00:00 , P1, 	(01-APR-2025 17:42:43)
2,21 , SGIPL , C , 1 , 01/07/2022 00:00:00 , P3, 	(01-APR-2025 17:42:43)
2,21 , SGIPL , C , 2 , 28/02/2022 00:00:00 , P5, 	(01-APR-2025 17:42:43)
2,21 , SGIPL , C , 3 , 28/11/2017 00:00:00 , P5, 	(01-APR-2025 17:42:43)
2,21 , SGIPL , C , 4 , 28/11/2017 00:00:00 , P3, 	(01-APR-2025 17:42:43)
2,21 , SGIPL , C , 5 , 28/11/2017 00:00:00 , P3, 	(01-APR-2025 17:42:43)
2,21 , SGIPL , C , 6 , 28/11/2017 00:00:00 , B, 	(01-APR-2025 17:42:43)
2,21 , SGIPL , C , 7 , 07/04/2024 00:00:00 , B, 	(01-APR-2025 17:42:43)
2,21 , SGIPL , C , 7 , 07/04/2024 00:00:00 , P6, 	(01-APR-2025 17:42:43)
2,21 , SGIPL , C , 7 , 07/04/2024 00:00:00 , P6, 	(01-APR-2025 17:42:43)	 (Not Inserted)
2,21 , SGIPL , C , 8 , 01/04/2024 00:00:00 , P2, 	(01-APR-2025 17:42:43)
2,21 , SGIPL , C , 8 , 01/04/2024 00:00:00 , P1, 	(01-APR-2025 17:42:43)
2,21 , SGIPL , C , 8 , 01/04/2024 00:00:00 , P6, 	(01-APR-2025 17:42:43)
2,21 , SGIPL , C , 9 , 30/06/2022 00:00:00 , P5, 	(01-APR-2025 17:42:43)
2,21 , SGIPL , C , 9 , 30/06/2022 00:00:00 , P3, 	(01-APR-2025 17:42:43)
2,21 , SGIPL , C , 10 , 01/04/2024 00:00:00 , P6, 	(01-APR-2025 17:42:43)
2,21 , SGIPL , C , 11 , 28/11/2017 00:00:00 , P5, 	(01-APR-2025 17:42:43)
2,21 , SGIPL , C , 1 , 01/07/2022 00:00:00 , P3, 	(01-APR-2025 17:42:43)
2,21 , SGIPL , C , 2 , 28/02/2022 00:00:00 , P5, 	(01-APR-2025 17:42:43)
2,21 , SGIPL , C , 3 , 28/11/2017 00:00:00 , P5, 	(01-APR-2025 17:42:43)
2,21 , SGIPL , C , 4 , 28/11/2017 00:00:00 , P3, 	(01-APR-2025 17:42:43)
2,21 , SGIPL , C , 5 , 28/11/2017 00:00:00 , P3, 	(01-APR-2025 17:42:43)
2,21 , SGIPL , C , 6 , 28/11/2017 00:00:00 , B, 	(01-APR-2025 17:42:43)
2,21 , SGIPL , C , 7 , 07/04/2024 00:00:00 , B, 	(01-APR-2025 17:42:43)
2,21 , SGIPL , C , 7 , 07/04/2024 00:00:00 , P6, 	(01-APR-2025 17:42:43)
2,21 , SGIPL , C , 7 , 07/04/2024 00:00:00 , P6, 	(01-APR-2025 17:42:43)	 (Not Inserted)
2,21 , SGIPL , C , 8 , 01/04/2024 00:00:00 , P2, 	(01-APR-2025 17:42:43)
2,21 , SGIPL , C , 8 , 01/04/2024 00:00:00 , P1, 	(01-APR-2025 17:42:43)
2,21 , SGIPL , C , 8 , 01/04/2024 00:00:00 , P6, 	(01-APR-2025 17:42:43)
2,21 , SGIPL , C , 9 , 30/06/2022 00:00:00 , P5, 	(01-APR-2025 17:42:43)
2,21 , SGIPL , C , 9 , 30/06/2022 00:00:00 , P3, 	(01-APR-2025 17:42:43)
2,21 , SGIPL , C , 10 , 01/04/2024 00:00:00 , P6, 	(01-APR-2025 17:42:43)
2,21 , SGIPL , C , 11 , 28/11/2017 00:00:00 , P5, 	(01-APR-2025 17:42:43)
2,22 , VGL , C , 1 , 03/07/2019 00:00:00 , B, 	(01-APR-2025 17:42:43)
2,22 , VGL , C , 2 , 01/01/2024 00:00:00 , P3, 	(01-APR-2025 17:42:43)
2,22 , VGL , C , 3 , 01/01/2024 00:00:00 , C, 	(01-APR-2025 17:42:43)
2,22 , VGL , C , 1 , 03/07/2019 00:00:00 , B, 	(01-APR-2025 17:42:43)
2,22 , VGL , C , 2 , 01/01/2024 00:00:00 , P3, 	(01-APR-2025 17:42:43)
2,22 , VGL , C , 3 , 01/01/2024 00:00:00 , C, 	(01-APR-2025 17:42:43)
2,24 , HCG , C , 1 , 01/06/2023 00:00:00 , B, 	(01-APR-2025 17:42:43)
2,24 , HCG , C , 2 , 02/12/2019 00:00:00 , B, 	(01-APR-2025 17:42:43)
2,24 , HCG , C , 3 , 02/12/2019 00:00:00 , B, 	(01-APR-2025 17:42:43)
2,24 , HCG , C , 4 , 02/12/2019 00:00:00 , B, 	(01-APR-2025 17:42:43)
2,24 , HCG , C , 5 , 02/12/2019 00:00:00 , B, 	(01-APR-2025 17:42:43)
2,24 , HCG , C , 6 , 02/12/2019 00:00:00 , B, 	(01-APR-2025 17:42:43)
2,24 , HCG , C , 7 , 02/12/2019 00:00:00 , B, 	(01-APR-2025 17:42:43)
2,24 , HCG , C , 8 , 02/12/2019 00:00:00 , B, 	(01-APR-2025 17:42:43)
2,24 , HCG , C , 1 , 01/06/2023 00:00:00 , B, 	(01-APR-2025 17:42:43)
2,24 , HCG , C , 2 , 02/12/2019 00:00:00 , B, 	(01-APR-2025 17:42:43)
2,24 , HCG , C , 3 , 02/12/2019 00:00:00 , B, 	(01-APR-2025 17:42:43)
2,24 , HCG , C , 4 , 02/12/2019 00:00:00 , B, 	(01-APR-2025 17:42:43)
2,24 , HCG , C , 5 , 02/12/2019 00:00:00 , B, 	(01-APR-2025 17:42:43)
2,24 , HCG , C , 6 , 02/12/2019 00:00:00 , B, 	(01-APR-2025 17:42:43)
2,24 , HCG , C , 7 , 02/12/2019 00:00:00 , B, 	(01-APR-2025 17:42:43)
2,24 , HCG , C , 8 , 02/12/2019 00:00:00 , B, 	(01-APR-2025 17:42:43)
2,25 , GGL , C , 1 , 09/12/2019 00:00:00 , B, 	(01-APR-2025 17:42:43)
2,25 , GGL , C , 2 , 28/02/2024 00:00:00 , P1, 	(01-APR-2025 17:42:43)
2,25 , GGL , C , 2 , 28/02/2024 00:00:00 , P2, 	(01-APR-2025 17:42:43)
2,25 , GGL , C , 2 , 28/02/2024 00:00:00 , P1, 	(01-APR-2025 17:42:43)	 (Not Inserted)
2,25 , GGL , C , 3 , 09/12/2019 00:00:00 , B, 	(01-APR-2025 17:42:43)
2,25 , GGL , C , 1 , 09/12/2019 00:00:00 , B, 	(01-APR-2025 17:42:43)
2,25 , GGL , C , 2 , 28/02/2024 00:00:00 , P1, 	(01-APR-2025 17:42:43)
2,25 , GGL , C , 2 , 28/02/2024 00:00:00 , P2, 	(01-APR-2025 17:42:43)
2,25 , GGL , C , 2 , 28/02/2024 00:00:00 , P1, 	(01-APR-2025 17:42:43)	 (Not Inserted)
2,25 , GGL , C , 3 , 09/12/2019 00:00:00 , B, 	(01-APR-2025 17:42:43)
2,26 , CFC , C , 1 , 01/02/2023 00:00:00 , P1, 	(01-APR-2025 17:42:43)
2,26 , CFC , C , 2 , 01/02/2023 00:00:00 , B, 	(01-APR-2025 17:42:43)
2,26 , CFC , C , 2 , 01/02/2023 00:00:00 , P1, 	(01-APR-2025 17:42:43)
2,26 , CFC , C , 3 , 01/02/2023 00:00:00 , B, 	(01-APR-2025 17:42:43)
2,26 , CFC , C , 4 , 01/02/2023 00:00:00 , P2, 	(01-APR-2025 17:42:43)
2,26 , CFC , C , 5 , 01/02/2023 00:00:00 , P3, 	(01-APR-2025 17:42:43)
2,26 , CFC , C , 6 , 01/02/2023 00:00:00 , B, 	(01-APR-2025 17:42:43)
2,26 , CFC , C , 6 , 01/02/2023 00:00:00 , P1, 	(01-APR-2025 17:42:43)
2,26 , CFC , C , 7 , 01/01/2020 00:00:00 , B, 	(01-APR-2025 17:42:43)
2,26 , CFC , C , 8 , 01/01/2020 00:00:00 , B, 	(01-APR-2025 17:42:43)
2,26 , CFC , C , 9 , 19/09/2023 00:00:00 , P1, 	(01-APR-2025 17:42:43)
2,26 , CFC , C , 10 , 01/02/2023 00:00:00 , B, 	(01-APR-2025 17:42:43)
2,26 , CFC , C , 10 , 01/02/2023 00:00:00 , P1, 	(01-APR-2025 17:42:43)
2,26 , CFC , C , 11 , 01/01/2020 00:00:00 , B, 	(01-APR-2025 17:42:43)
2,26 , CFC , C , 12 , 01/02/2023 00:00:00 , P3, 	(01-APR-2025 17:42:43)
2,26 , CFC , C , 13 , 01/02/2023 00:00:00 , P2, 	(01-APR-2025 17:42:43)
2,26 , CFC , C , 14 , 01/02/2023 00:00:00 , B, 	(01-APR-2025 17:42:43)
2,26 , CFC , C , 14 , 01/02/2023 00:00:00 , P3, 	(01-APR-2025 17:42:43)
2,26 , CFC , C , 15 , 01/02/2023 00:00:00 , P3, 	(01-APR-2025 17:42:43)
2,26 , CFC , C , 15 , 01/02/2023 00:00:00 , P1, 	(01-APR-2025 17:42:43)
2,26 , CFC , C , 15 , 01/02/2023 00:00:00 , P2, 	(01-APR-2025 17:42:43)
2,26 , CFC , C , 16 , 01/01/2020 00:00:00 , B, 	(01-APR-2025 17:42:43)
2,26 , CFC , C , 1 , 01/02/2023 00:00:00 , P1, 	(01-APR-2025 17:42:43)
2,26 , CFC , C , 2 , 01/02/2023 00:00:00 , B, 	(01-APR-2025 17:42:43)
2,26 , CFC , C , 2 , 01/02/2023 00:00:00 , P1, 	(01-APR-2025 17:42:43)
2,26 , CFC , C , 3 , 01/02/2023 00:00:00 , B, 	(01-APR-2025 17:42:43)
2,26 , CFC , C , 4 , 01/02/2023 00:00:00 , P2, 	(01-APR-2025 17:42:43)
2,26 , CFC , C , 5 , 01/02/2023 00:00:00 , P3, 	(01-APR-2025 17:42:43)
2,26 , CFC , C , 6 , 01/02/2023 00:00:00 , B, 	(01-APR-2025 17:42:43)
2,26 , CFC , C , 6 , 01/02/2023 00:00:00 , P1, 	(01-APR-2025 17:42:43)
2,26 , CFC , C , 7 , 01/01/2020 00:00:00 , B, 	(01-APR-2025 17:42:43)
2,26 , CFC , C , 8 , 01/01/2020 00:00:00 , B, 	(01-APR-2025 17:42:43)
2,26 , CFC , C , 9 , 19/09/2023 00:00:00 , P1, 	(01-APR-2025 17:42:43)
2,26 , CFC , C , 10 , 01/02/2023 00:00:00 , B, 	(01-APR-2025 17:42:43)
2,26 , CFC , C , 10 , 01/02/2023 00:00:00 , P1, 	(01-APR-2025 17:42:43)
2,26 , CFC , C , 11 , 01/01/2020 00:00:00 , B, 	(01-APR-2025 17:42:43)
2,26 , CFC , C , 12 , 01/02/2023 00:00:00 , P3, 	(01-APR-2025 17:42:43)
2,26 , CFC , C , 13 , 01/02/2023 00:00:00 , P2, 	(01-APR-2025 17:42:43)
2,26 , CFC , C , 14 , 01/02/2023 00:00:00 , B, 	(01-APR-2025 17:42:43)
2,26 , CFC , C , 14 , 01/02/2023 00:00:00 , P3, 	(01-APR-2025 17:42:43)
2,26 , CFC , C , 15 , 01/02/2023 00:00:00 , P3, 	(01-APR-2025 17:42:43)
2,26 , CFC , C , 15 , 01/02/2023 00:00:00 , P1, 	(01-APR-2025 17:42:43)
2,26 , CFC , C , 15 , 01/02/2023 00:00:00 , P2, 	(01-APR-2025 17:42:43)
2,26 , CFC , C , 16 , 01/01/2020 00:00:00 , B, 	(01-APR-2025 17:42:43)
2,28 , HGL-RLNG , C , 1 , 15/11/2021 00:00:00 , P1, 	(01-APR-2025 17:42:43)
2,28 , HGL-RLNG , C , 2 , 01/02/2020 00:00:00 , P1, 	(01-APR-2025 17:42:43)
2,28 , HGL-RLNG , C , 1 , 15/11/2021 00:00:00 , P1, 	(01-APR-2025 17:42:43)
2,28 , HGL-RLNG , C , 2 , 01/02/2020 00:00:00 , P1, 	(01-APR-2025 17:42:43)
2,29 , PipeInfra , C , 1 , 01/01/2020 00:00:00 , P1, 	(01-APR-2025 17:42:43)
2,29 , PipeInfra , C , 1 , 01/01/2020 00:00:00 , P11, 	(01-APR-2025 17:42:43)
2,29 , PipeInfra , C , 1 , 01/01/2020 00:00:00 , P2, 	(01-APR-2025 17:42:43)
2,29 , PipeInfra , C , 1 , 01/01/2020 00:00:00 , P2, 	(01-APR-2025 17:42:43)	 (Not Inserted)
2,29 , PipeInfra , C , 1 , 01/01/2020 00:00:00 , P3, 	(01-APR-2025 17:42:43)
2,29 , PipeInfra , C , 1 , 01/01/2020 00:00:00 , P3, 	(01-APR-2025 17:42:43)	 (Not Inserted)
2,29 , PipeInfra , C , 1 , 01/01/2020 00:00:00 , P4, 	(01-APR-2025 17:42:43)
2,29 , PipeInfra , C , 1 , 01/01/2020 00:00:00 , P4, 	(01-APR-2025 17:42:43)	 (Not Inserted)
2,29 , PipeInfra , C , 1 , 01/01/2020 00:00:00 , P5, 	(01-APR-2025 17:42:43)
2,29 , PipeInfra , C , 1 , 01/01/2020 00:00:00 , P5, 	(01-APR-2025 17:42:43)	 (Not Inserted)
2,29 , PipeInfra , C , 1 , 01/01/2020 00:00:00 , P10, 	(01-APR-2025 17:42:43)
2,29 , PipeInfra , C , 1 , 01/01/2020 00:00:00 , P10, 	(01-APR-2025 17:42:43)	 (Not Inserted)
2,29 , PipeInfra , C , 1 , 01/01/2020 00:00:00 , P7, 	(01-APR-2025 17:42:43)
2,29 , PipeInfra , C , 1 , 01/01/2020 00:00:00 , P7, 	(01-APR-2025 17:42:43)	 (Not Inserted)
2,29 , PipeInfra , C , 1 , 01/01/2020 00:00:00 , P1, 	(01-APR-2025 17:42:43)	 (Not Inserted)
2,29 , PipeInfra , C , 1 , 01/01/2020 00:00:00 , P11, 	(01-APR-2025 17:42:43)	 (Not Inserted)
2,29 , PipeInfra , C , 1 , 01/01/2020 00:00:00 , P6, 	(01-APR-2025 17:42:43)
2,29 , PipeInfra , C , 1 , 01/01/2020 00:00:00 , P6, 	(01-APR-2025 17:42:43)	 (Not Inserted)
2,29 , PipeInfra , C , 1 , 01/01/2020 00:00:00 , P8, 	(01-APR-2025 17:42:43)
2,29 , PipeInfra , C , 1 , 01/01/2020 00:00:00 , P8, 	(01-APR-2025 17:42:43)	 (Not Inserted)
2,29 , PipeInfra , C , 1 , 01/01/2020 00:00:00 , P9, 	(01-APR-2025 17:42:43)
2,29 , PipeInfra , C , 1 , 01/01/2020 00:00:00 , P9, 	(01-APR-2025 17:42:43)	 (Not Inserted)
2,29 , PipeInfra , C , 1 , 01/01/2020 00:00:00 , P10, 	(01-APR-2025 17:42:43)	 (Not Inserted)
2,29 , PipeInfra , C , 1 , 01/01/2020 00:00:00 , P10, 	(01-APR-2025 17:42:43)	 (Not Inserted)
2,29 , PipeInfra , C , 2 , 01/01/2020 00:00:00 , B, 	(01-APR-2025 17:42:43)
2,29 , PipeInfra , C , 2 , 01/01/2020 00:00:00 , B, 	(01-APR-2025 17:42:43)	 (Not Inserted)
2,29 , PipeInfra , C , 1 , 01/01/2020 00:00:00 , P1, 	(01-APR-2025 17:42:43)
2,29 , PipeInfra , C , 1 , 01/01/2020 00:00:00 , P11, 	(01-APR-2025 17:42:43)
2,29 , PipeInfra , C , 1 , 01/01/2020 00:00:00 , P2, 	(01-APR-2025 17:42:43)
2,29 , PipeInfra , C , 1 , 01/01/2020 00:00:00 , P2, 	(01-APR-2025 17:42:43)	 (Not Inserted)
2,29 , PipeInfra , C , 1 , 01/01/2020 00:00:00 , P3, 	(01-APR-2025 17:42:43)
2,29 , PipeInfra , C , 1 , 01/01/2020 00:00:00 , P3, 	(01-APR-2025 17:42:43)	 (Not Inserted)
2,29 , PipeInfra , C , 1 , 01/01/2020 00:00:00 , P4, 	(01-APR-2025 17:42:43)
2,29 , PipeInfra , C , 1 , 01/01/2020 00:00:00 , P4, 	(01-APR-2025 17:42:43)	 (Not Inserted)
2,29 , PipeInfra , C , 1 , 01/01/2020 00:00:00 , P5, 	(01-APR-2025 17:42:43)
2,29 , PipeInfra , C , 1 , 01/01/2020 00:00:00 , P5, 	(01-APR-2025 17:42:43)	 (Not Inserted)
2,29 , PipeInfra , C , 1 , 01/01/2020 00:00:00 , P10, 	(01-APR-2025 17:42:43)
2,29 , PipeInfra , C , 1 , 01/01/2020 00:00:00 , P10, 	(01-APR-2025 17:42:43)	 (Not Inserted)
2,29 , PipeInfra , C , 1 , 01/01/2020 00:00:00 , P7, 	(01-APR-2025 17:42:43)
2,29 , PipeInfra , C , 1 , 01/01/2020 00:00:00 , P7, 	(01-APR-2025 17:42:43)	 (Not Inserted)
2,29 , PipeInfra , C , 1 , 01/01/2020 00:00:00 , P1, 	(01-APR-2025 17:42:43)	 (Not Inserted)
2,29 , PipeInfra , C , 1 , 01/01/2020 00:00:00 , P11, 	(01-APR-2025 17:42:43)	 (Not Inserted)
2,29 , PipeInfra , C , 1 , 01/01/2020 00:00:00 , P6, 	(01-APR-2025 17:42:43)
2,29 , PipeInfra , C , 1 , 01/01/2020 00:00:00 , P6, 	(01-APR-2025 17:42:43)	 (Not Inserted)
2,29 , PipeInfra , C , 1 , 01/01/2020 00:00:00 , P8, 	(01-APR-2025 17:42:43)
2,29 , PipeInfra , C , 1 , 01/01/2020 00:00:00 , P8, 	(01-APR-2025 17:42:43)	 (Not Inserted)
2,29 , PipeInfra , C , 1 , 01/01/2020 00:00:00 , P9, 	(01-APR-2025 17:42:43)
2,29 , PipeInfra , C , 1 , 01/01/2020 00:00:00 , P9, 	(01-APR-2025 17:42:43)	 (Not Inserted)
2,29 , PipeInfra , C , 1 , 01/01/2020 00:00:00 , P10, 	(01-APR-2025 17:42:43)	 (Not Inserted)
2,29 , PipeInfra , C , 1 , 01/01/2020 00:00:00 , P10, 	(01-APR-2025 17:42:43)	 (Not Inserted)
2,29 , PipeInfra , C , 2 , 01/01/2020 00:00:00 , B, 	(01-APR-2025 17:42:43)
2,29 , PipeInfra , C , 2 , 01/01/2020 00:00:00 , B, 	(01-APR-2025 17:42:43)	 (Not Inserted)
2,29 , PipeInfra , R , 1 , 23/04/2024 00:00:00 , R, 	(01-APR-2025 17:42:43)
2,30 , NFL , C , 1 , 01/03/2023 00:00:00 , P3, 	(01-APR-2025 17:42:43)
2,30 , NFL , C , 2 , 01/01/2021 00:00:00 , P2, 	(01-APR-2025 17:42:43)
2,30 , NFL , C , 3 , 01/03/2023 00:00:00 , P3, 	(01-APR-2025 17:42:43)
2,30 , NFL , C , 4 , 01/03/2023 00:00:00 , P3, 	(01-APR-2025 17:42:43)
2,30 , NFL , C , 5 , 01/01/2023 00:00:00 , P2, 	(01-APR-2025 17:42:43)
2,30 , NFL , C , 6 , 01/05/2020 00:00:00 , P1, 	(01-APR-2025 17:42:43)
2,30 , NFL , C , 1 , 01/03/2023 00:00:00 , P3, 	(01-APR-2025 17:42:43)
2,30 , NFL , C , 2 , 01/01/2021 00:00:00 , P2, 	(01-APR-2025 17:42:43)
2,30 , NFL , C , 3 , 01/03/2023 00:00:00 , P3, 	(01-APR-2025 17:42:43)
2,30 , NFL , C , 4 , 01/03/2023 00:00:00 , P3, 	(01-APR-2025 17:42:43)
2,30 , NFL , C , 5 , 01/01/2023 00:00:00 , P2, 	(01-APR-2025 17:42:43)
2,30 , NFL , C , 6 , 01/05/2020 00:00:00 , P1, 	(01-APR-2025 17:42:43)
2,31 , HSIL , C , 1 , 01/05/2020 00:00:00 , P1, 	(01-APR-2025 17:42:43)
2,31 , HSIL , C , 2 , 01/05/2020 00:00:00 , P1, 	(01-APR-2025 17:42:43)
2,31 , HSIL , C , 3 , 01/05/2020 00:00:00 , P1, 	(01-APR-2025 17:42:43)
2,31 , HSIL , C , 4 , 01/05/2020 00:00:00 , P1, 	(01-APR-2025 17:42:43)
2,31 , HSIL , C , 5 , 01/05/2020 00:00:00 , P1, 	(01-APR-2025 17:42:43)
2,31 , HSIL , C , 1 , 01/05/2020 00:00:00 , P1, 	(01-APR-2025 17:42:43)
2,31 , HSIL , C , 2 , 01/05/2020 00:00:00 , P1, 	(01-APR-2025 17:42:43)
2,31 , HSIL , C , 3 , 01/05/2020 00:00:00 , P1, 	(01-APR-2025 17:42:43)
2,31 , HSIL , C , 4 , 01/05/2020 00:00:00 , P1, 	(01-APR-2025 17:42:43)
2,31 , HSIL , C , 5 , 01/05/2020 00:00:00 , P1, 	(01-APR-2025 17:42:43)
2,32 , KFL , C , 1 , 23/07/2020 00:00:00 , B, 	(01-APR-2025 17:42:43)
2,32 , KFL , C , 2 , 23/07/2020 00:00:00 , B, 	(01-APR-2025 17:42:43)
2,32 , KFL , C , 3 , 29/12/2020 00:00:00 , B, 	(01-APR-2025 17:42:43)
2,32 , KFL , C , 4 , 29/12/2020 00:00:00 , B, 	(01-APR-2025 17:42:43)
2,32 , KFL , C , 5 , 29/12/2020 00:00:00 , B, 	(01-APR-2025 17:42:43)
2,32 , KFL , C , 6 , 29/12/2020 00:00:00 , B, 	(01-APR-2025 17:42:43)
2,32 , KFL , C , 7 , 23/07/2020 00:00:00 , B, 	(01-APR-2025 17:42:43)
2,32 , KFL , C , 8 , 23/07/2020 00:00:00 , B, 	(01-APR-2025 17:42:43)
2,32 , KFL , C , 8 , 23/07/2020 00:00:00 , B, 	(01-APR-2025 17:42:43)	 (Not Inserted)
2,32 , KFL , C , 1 , 23/07/2020 00:00:00 , B, 	(01-APR-2025 17:42:43)
2,32 , KFL , C , 2 , 23/07/2020 00:00:00 , B, 	(01-APR-2025 17:42:43)
2,32 , KFL , C , 3 , 29/12/2020 00:00:00 , B, 	(01-APR-2025 17:42:43)
2,32 , KFL , C , 4 , 29/12/2020 00:00:00 , B, 	(01-APR-2025 17:42:43)
2,32 , KFL , C , 5 , 29/12/2020 00:00:00 , B, 	(01-APR-2025 17:42:43)
2,32 , KFL , C , 6 , 29/12/2020 00:00:00 , B, 	(01-APR-2025 17:42:43)
2,32 , KFL , C , 7 , 23/07/2020 00:00:00 , B, 	(01-APR-2025 17:42:43)
