

<<START>>,<<FMS_TRADER_CONT_SPLIT_PLANT>>,,,,,, 	(31-MAY-2025 16:01:00)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,1, 0, 0,823016,0,1,D, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,1, 0, 0,823017,0,1,D, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,1, 0, 0,823018,0,1,D, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,1, 0, 0,823019,0,1,D, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,1, 0, 0,823020,0,1,D, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,1, 0, 0,823021,0,1,D, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,1, 0, 0,823022,0,1,D, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,1, 0, 0,823023,0,1,D, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,1, 0, 0,823024,0,1,D, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,1, 0, 0,823025,0,1,D, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,1, 0, 0,823026,0,1,D, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,1, 0, 0,823027,0,1,D, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,1, 0, 0,823028,0,1,D, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,1, 0, 0,823029,0,1,D, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,1, 0, 0,823030,0,1,D, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,1, 0, 0,823031,0,1,D, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,1, 0, 0,823032,0,1,D, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,1, 0, 0,823033,0,1,D, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,1, 0, 0,823034,0,1,D, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,1, 0, 0,823035,0,1,D, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,1, 0, 0,823036,0,1,D, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,1, 0, 0,823037,0,1,D, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,1, 0, 0,823038,0,1,D, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,1, 0, 0,823039,0,1,D, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,1, 0, 0,823040,0,1,D, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,1, 0, 0,823041,0,1,D, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,1, 0, 0,823042,0,1,D, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,1, 0, 0,823043,0,1,D, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,1, 0, 0,823044,0,1,D, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,1, 0, 0,823045,0,1,D, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,1, 0, 0,823046,0,1,D, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,1, 0, 0,823047,0,1,D, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,1, 0, 0,823048,0,1,D, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,1, 0, 0,823049,0,1,D, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,1, 0, 0,823050,0,1,D, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,1, 0, 0,823051,0,1,D, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,1, 0, 0,823052,0,1,D, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,1, 0, 0,824004,21,1,D, 	(31-MAY-2025 16:01:20)
2,1, 0, 0,824005,21,1,D, 	(31-MAY-2025 16:01:20)
2,1, 0, 0,824004,21,1,D, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,1, 0, 0,824005,21,1,D, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,1, 0, 0,824004,20,1,D, 	(31-MAY-2025 16:01:20)
2,1, 0, 0,824005,20,1,D, 	(31-MAY-2025 16:01:20)
2,1, 0, 0,824004,20,1,D, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,1, 0, 0,824005,20,1,D, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,1, 0, 0,824004,19,1,D, 	(31-MAY-2025 16:01:20)
2,1, 0, 0,824005,19,1,D, 	(31-MAY-2025 16:01:20)
2,1, 0, 0,824004,18,1,D, 	(31-MAY-2025 16:01:20)
2,1, 0, 0,824005,18,1,D, 	(31-MAY-2025 16:01:20)
2,1, 0, 0,824004,17,1,D, 	(31-MAY-2025 16:01:20)
2,1, 0, 0,824005,17,1,D, 	(31-MAY-2025 16:01:20)
2,1, 0, 0,824004,16,1,D, 	(31-MAY-2025 16:01:20)
2,1, 0, 0,824005,16,1,D, 	(31-MAY-2025 16:01:20)
2,1, 0, 0,824004,15,1,D, 	(31-MAY-2025 16:01:20)
2,1, 0, 0,824005,15,1,D, 	(31-MAY-2025 16:01:20)
2,1, 0, 0,824004,14,1,D, 	(31-MAY-2025 16:01:20)
2,1, 0, 0,824005,14,1,D, 	(31-MAY-2025 16:01:20)
2,1, 0, 0,824004,13,1,D, 	(31-MAY-2025 16:01:20)
2,1, 0, 0,824005,13,1,D, 	(31-MAY-2025 16:01:20)
2,1, 0, 0,824004,12,1,D, 	(31-MAY-2025 16:01:20)
2,1, 0, 0,824005,12,1,D, 	(31-MAY-2025 16:01:20)
2,1, 0, 0,824004,11,1,D, 	(31-MAY-2025 16:01:20)
2,1, 0, 0,824005,11,1,D, 	(31-MAY-2025 16:01:20)
2,1, 0, 0,824004,10,1,D, 	(31-MAY-2025 16:01:20)
2,1, 0, 0,824005,10,1,D, 	(31-MAY-2025 16:01:20)
2,1, 0, 0,824004,9,1,D, 	(31-MAY-2025 16:01:20)
2,1, 0, 0,824005,9,1,D, 	(31-MAY-2025 16:01:20)
2,1, 0, 0,824004,8,1,D, 	(31-MAY-2025 16:01:20)
2,1, 0, 0,824005,8,1,D, 	(31-MAY-2025 16:01:20)
2,1, 0, 0,824004,7,1,D, 	(31-MAY-2025 16:01:20)
2,1, 0, 0,824005,7,1,D, 	(31-MAY-2025 16:01:20)
2,1, 0, 0,824004,6,1,D, 	(31-MAY-2025 16:01:20)
2,1, 0, 0,824005,6,1,D, 	(31-MAY-2025 16:01:20)
2,1, 0, 0,824004,5,1,D, 	(31-MAY-2025 16:01:20)
2,1, 0, 0,824005,5,1,D, 	(31-MAY-2025 16:01:20)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,1, 0, 0,824004,4,1,D, 	(31-MAY-2025 16:01:20)
2,1, 0, 0,824005,4,1,D, 	(31-MAY-2025 16:01:20)
2,1, 0, 0,824004,3,1,D, 	(31-MAY-2025 16:01:20)
2,1, 0, 0,824005,3,1,D, 	(31-MAY-2025 16:01:20)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,1, 0, 0,824004,2,1,D, 	(31-MAY-2025 16:01:20)
2,1, 0, 0,824005,2,1,D, 	(31-MAY-2025 16:01:20)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,1, 0, 0,824004,1,1,D, 	(31-MAY-2025 16:01:20)
2,1, 0, 0,824005,1,1,D, 	(31-MAY-2025 16:01:20)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,1, 0, 0,824004,0,1,D, 	(31-MAY-2025 16:01:20)
2,1, 0, 0,824005,0,1,D, 	(31-MAY-2025 16:01:20)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,1, 0, 0,824006,13,1,D, 	(31-MAY-2025 16:01:20)
2,1, 0, 0,824007,13,1,D, 	(31-MAY-2025 16:01:20)
2,1, 0, 0,824006,13,1,D, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,1, 0, 0,824007,13,1,D, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,1, 0, 0,824006,12,1,D, 	(31-MAY-2025 16:01:20)
2,1, 0, 0,824007,12,1,D, 	(31-MAY-2025 16:01:20)
2,1, 0, 0,824006,12,1,D, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,1, 0, 0,824007,12,1,D, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,1, 0, 0,824006,11,1,D, 	(31-MAY-2025 16:01:20)
2,1, 0, 0,824007,11,1,D, 	(31-MAY-2025 16:01:20)
2,1, 0, 0,824006,11,1,D, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,1, 0, 0,824007,11,1,D, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,1, 0, 0,824006,10,1,D, 	(31-MAY-2025 16:01:20)
2,1, 0, 0,824007,10,1,D, 	(31-MAY-2025 16:01:20)
2,1, 0, 0,824006,9,1,D, 	(31-MAY-2025 16:01:20)
2,1, 0, 0,824007,9,1,D, 	(31-MAY-2025 16:01:20)
2,1, 0, 0,824006,8,1,D, 	(31-MAY-2025 16:01:20)
2,1, 0, 0,824007,8,1,D, 	(31-MAY-2025 16:01:20)
2,1, 0, 0,824006,7,1,D, 	(31-MAY-2025 16:01:20)
2,1, 0, 0,824007,7,1,D, 	(31-MAY-2025 16:01:20)
2,1, 0, 0,824006,6,1,D, 	(31-MAY-2025 16:01:20)
2,1, 0, 0,824007,6,1,D, 	(31-MAY-2025 16:01:20)
2,1, 0, 0,824006,5,1,D, 	(31-MAY-2025 16:01:20)
2,1, 0, 0,824007,5,1,D, 	(31-MAY-2025 16:01:20)
2,1, 0, 0,824006,4,1,D, 	(31-MAY-2025 16:01:20)
2,1, 0, 0,824007,4,1,D, 	(31-MAY-2025 16:01:20)
2,1, 0, 0,824006,3,1,D, 	(31-MAY-2025 16:01:20)
2,1, 0, 0,824007,3,1,D, 	(31-MAY-2025 16:01:20)
2,1, 0, 0,824006,2,1,D, 	(31-MAY-2025 16:01:20)
2,1, 0, 0,824007,2,1,D, 	(31-MAY-2025 16:01:20)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,1, 0, 0,824006,1,1,D, 	(31-MAY-2025 16:01:20)
2,1, 0, 0,824007,1,1,D, 	(31-MAY-2025 16:01:20)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,1, 0, 0,824006,0,1,D, 	(31-MAY-2025 16:01:20)
2,1, 0, 0,824007,0,1,D, 	(31-MAY-2025 16:01:20)
2,1, 0, 0,823053,4,1,D, 	(31-MAY-2025 16:01:20)
2,1, 0, 0,823053,3,1,D, 	(31-MAY-2025 16:01:20)
2,1, 0, 0,823053,2,1,D, 	(31-MAY-2025 16:01:20)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,1, 0, 0,823053,1,1,D, 	(31-MAY-2025 16:01:20)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,1, 0, 0,823053,0,1,D, 	(31-MAY-2025 16:01:20)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,1, 0, 0,824008,1,1,D, 	(31-MAY-2025 16:01:20)
2,1, 0, 0,824008,0,1,D, 	(31-MAY-2025 16:01:20)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,43, 0, 0,822001,3,1,I, 	(31-MAY-2025 16:01:20)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,43, 0, 0,822001,2,1,I, 	(31-MAY-2025 16:01:20)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,43, 0, 0,822001,1,1,I, 	(31-MAY-2025 16:01:20)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,43, 0, 0,822001,0,1,I, 	(31-MAY-2025 16:01:20)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,43, 0, 0,822002,4,1,I, 	(31-MAY-2025 16:01:20)
2,43, 0, 0,822002,3,1,I, 	(31-MAY-2025 16:01:20)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,43, 0, 0,822002,2,1,I, 	(31-MAY-2025 16:01:20)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,43, 0, 0,822002,1,1,I, 	(31-MAY-2025 16:01:20)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,43, 0, 0,822002,0,1,I, 	(31-MAY-2025 16:01:20)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,43, 0, 0,822003,1,1,I, 	(31-MAY-2025 16:01:20)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,43, 0, 0,822003,0,1,I, 	(31-MAY-2025 16:01:20)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,43, 0, 0,822004,1,1,I, 	(31-MAY-2025 16:01:20)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,43, 0, 0,822004,0,1,I, 	(31-MAY-2025 16:01:20)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,43, 0, 0,823054,1,1,I, 	(31-MAY-2025 16:01:20)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,43, 0, 0,823054,0,1,I, 	(31-MAY-2025 16:01:20)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,43, 0, 0,823055,1,1,I, 	(31-MAY-2025 16:01:20)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,43, 0, 0,823055,0,1,I, 	(31-MAY-2025 16:01:20)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,43, 0, 0,823056,1,1,I, 	(31-MAY-2025 16:01:20)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,43, 0, 0,823056,0,1,I, 	(31-MAY-2025 16:01:20)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,43, 0, 0,823057,1,1,I, 	(31-MAY-2025 16:01:20)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,43, 0, 0,823057,0,1,I, 	(31-MAY-2025 16:01:20)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,43, 0, 0,823058,1,1,I, 	(31-MAY-2025 16:01:20)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,43, 0, 0,823058,0,1,I, 	(31-MAY-2025 16:01:20)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,43, 0, 0,823059,1,1,I, 	(31-MAY-2025 16:01:20)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,43, 0, 0,823059,0,1,I, 	(31-MAY-2025 16:01:20)
2,43, 0, 0,823060,1,1,I, 	(31-MAY-2025 16:01:20)
2,43, 0, 0,823060,0,1,I, 	(31-MAY-2025 16:01:20)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
2,43, 0, 0,823061,1,1,I, 	(31-MAY-2025 16:01:20)
2,null, , ,,,1,, 	(31-MAY-2025 16:01:20)	 (Not Inserted)
